"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","comparison"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GSN-AS1",1.59709467581595,0.152353799975965,2.14060687327177,0.0356006864723337,0.0762301481499716,-3.73902011494895,"GSN-AS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RNF114",-0.355342255270648,5.74073075904252,-2.51957439015821,0.0139075195047259,0.0349441951773139,-3.74050487937009,"RNF114","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TBC1D14",0.700486245835484,6.1222149005029,2.51194344614735,0.0141871118651097,0.0355798123678858,-3.74052053341996,"TBC1D14","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.AP4B1-AS1",1.38490274510024,0.936165770805642,2.26194737559893,0.0266376599161218,0.0603070002448845,-3.74089907571206,"AP4B1-AS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.IGSF9B",0.84010266350671,5.36147313279224,2.53030390172064,0.0135228012378664,0.0342133911110431,-3.7409095543642,"IGSF9B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PRMT5",-0.580872487816903,2.92810203994336,-2.44238348455118,0.0169784881135276,0.0415599805196514,-3.74184250609517,"PRMT5","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TENT4A",0.540569053577515,6.13133557911714,2.51757119385504,0.0139804306858408,0.0351163895598299,-3.74242149157671,"TENT4A","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PDCD1",-1.80367890105699,-0.31250496773188,-2.127801293146,0.0366848364198139,0.0781654585493524,-3.74278222963433,"PDCD1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.STK38L",0.679943626679794,6.33538193501001,2.50270942785799,0.0145321998232741,0.0363203086747188,-3.7444755151975,"STK38L","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF285",0.841873710100251,1.83024394350451,2.40272097890193,0.0187816445669202,0.0451536738733383,-3.74468526679148,"ZNF285","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PRR16",2.24217199987217,6.09393817064341,2.49484360932461,0.0148385185403513,0.0369994030395141,-3.74526419153161,"PRR16","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LHFPL5",1.00592346697166,2.27725632400694,2.40824839665134,0.0185205097359855,0.0446328978430856,-3.74813423223965,"LHFPL5","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.HDAC9",1.35157681062446,9.8182778711348,2.60809103717327,0.0110141691690533,0.0288447493685952,-3.74848869106075,"HDAC9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LINC01191",-1.21115844232306,1.34843262858462,-2.28920064186941,0.0249220644037682,0.056986037768411,-3.74930967669779,"LINC01191","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.HOXA10-AS",-2.98738235380497,0.858437251916736,-2.34646680766466,0.0216396766849535,0.0508508622231919,-3.74972232179104,"HOXA10-AS","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SP100",-1.50882909706888,6.22873729430966,-2.40504385609423,0.018678581790278,0.0449530454310442,-3.75017682050684,"SP100","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RABL3",-0.641815237112965,3.89450125297792,-2.47463640202125,0.0156281782480485,0.0387096096899154,-3.75106647512335,"RABL3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MAST2",0.70296254585499,6.4868249328067,2.52263420091218,0.0137968113144163,0.0347367754883216,-3.75192681319359,"MAST2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LONRF1",0.759248940782567,5.70367741788368,2.4988447412824,0.0146788565892003,0.0366639934554733,-3.75199316516785,"LONRF1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DHRS2",-1.67096522335996,0.87963332489685,-2.41593088594825,0.0181700193821907,0.043979892974883,-3.75249461039633,"DHRS2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.IRF2BP2",-0.859356236462255,6.10933175235847,-2.52996998534056,0.0135346362441874,0.0342271359325571,-3.75275288470441,"IRF2BP2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PINLYP",-1.11932390298098,1.75747341173476,-2.37287710507176,0.0202491395311031,0.0481437883071735,-3.75402632678888,"PINLYP","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PCED1A",0.834543156309819,4.28178617510158,2.46249799058137,0.0161246270826583,0.0397734188175444,-3.7552030579709,"PCED1A","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.VPS26C",0.487906709684551,5.61029769912112,2.50681119675435,0.0143779894438444,0.0359797464035539,-3.75584010667689,"VPS26C","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LYRM1",-0.447612161941376,4.43540798852509,-2.49140466180804,0.0149649450336548,0.0372509372108886,-3.75672407010672,"LYRM1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ORC1",-0.919859352696225,0.541095554674152,-2.2719258030469,0.025997798125014,0.0590668205594241,-3.75818370665622,"ORC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF528",0.803256114080521,4.5784152811018,2.47519243870402,0.0156057691143699,0.0386722645252019,-3.75967143541795,"ZNF528","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DLL1",-0.673465748547888,3.27980129244147,-2.4220989075048,0.0178803476785209,0.0433769499422353,-3.75974147072844,"DLL1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.THNSL1",-0.654714164892958,1.96448965218462,-2.41110941583575,0.0183866223421076,0.0443836016138954,-3.76031671982751,"THNSL1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.WIPF3",-1.63831354113141,3.1083048995781,-2.45259365227127,0.016546904089966,0.0406960968861947,-3.76162756588627,"WIPF3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.FBXO2",-1.3712510331728,2.13683355046763,-2.4298601633207,0.0175359860943718,0.0426771084949218,-3.76593021261096,"FBXO2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZBTB25",0.566821125798789,5.08190648356028,2.48279204037774,0.0153023718051,0.0380141634154576,-3.76905150074331,"ZBTB25","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GJC1",1.14759038816155,3.41939388134298,2.36696489771455,0.0205516990556326,0.0487261412027475,-3.76923453974386,"GJC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ABCC1",0.800662011571092,6.18965256536332,2.48728875713371,0.0151253553780926,0.0376152038384012,-3.7697880382085,"ABCC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.THBD",-2.11011219586236,2.40447034412516,-2.24866454998685,0.0275193824417602,0.0619574400448923,-3.77105648822637,"THBD","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MRPL42",-0.529162735437791,5.40547016877474,-2.51188163879734,0.0141893969551216,0.0355799794193622,-3.77278022953653,"MRPL42","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CHST8",-2.23818883188256,2.01720527955648,-2.4129357879696,0.0183087038239978,0.0442221373387464,-3.77282444087001,"CHST8","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DYNC1I2",0.458508767249454,6.74360558176762,2.52558387053141,0.0136908404779324,0.0345350266727083,-3.77324266489036,"DYNC1I2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ATG13",0.546642181475028,5.09316407230964,2.47329662398378,0.0156822920592804,0.0388256560739022,-3.77344612245395,"ATG13","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SLITRK1",2.53721997523566,0.197133146969445,2.20534738034784,0.0305450511155232,0.0673654468909188,-3.77348017280836,"SLITRK1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GPR176",-1.78738117280153,3.3600182541364,-2.36826354020939,0.0204923574505589,0.0486232931379316,-3.7740918585618,"GPR176","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF83",0.53064928138055,6.69275543712985,2.51917488697822,0.0139220329892438,0.0349751825002338,-3.77542007716484,"ZNF83","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SLC22A18AS",-1.48123369976,-0.500536031627546,-2.1138833596349,0.0378955959626861,0.0801489605762311,-3.77553068003863,"SLC22A18AS","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TLR7",-1.34062379746899,-0.276794056454373,-2.1390053515142,0.0357347313241932,0.0764559259574986,-3.77731433199024,"TLR7","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF33A",0.492681966345743,7.02398440207247,2.53425404295037,0.013383586509282,0.0339361202270142,-3.77756335665625,"ZNF33A","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TNFSF12",-1.97241368308394,2.11558712154641,-2.24550095794697,0.0277289460754125,0.0623463952274592,-3.7788333458408,"TNFSF12","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PPP1R42",-1.00522572105835,0.814818908812828,-2.35209078140619,0.0213307080797182,0.0502943099356838,-3.77925714709717,"PPP1R42","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF253",0.716637176588679,4.37942500574769,2.45582591433221,0.0164034906659311,0.0403743375230514,-3.78021108642217,"ZNF253","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SRSF7",-0.767496616870184,7.11968123694601,-2.52393808164468,0.0137498768451174,0.0346352400190104,-3.7809099848395,"SRSF7","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LINC02613",-1.22497587349166,0.521044064461624,-2.29834632894446,0.0243686235343176,0.055927874104663,-3.78187778091994,"LINC02613","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TOX4",-0.45641753436396,5.78274682374335,-2.51109682047317,0.0142184414352431,0.035624959184257,-3.78349180596334,"TOX4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.NID1",-1.6496193822079,4.15795848515405,-2.36821859378838,0.0204946665177963,0.0486232931379316,-3.78412543391485,"NID1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.HSD11B2",-1.60731244337092,0.0994464539072901,-2.20414060446221,0.030624548588721,0.0675129223733205,-3.7845873865485,"HSD11B2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SPDYE6",1.7317135958144,-0.166340252052487,2.19846375055276,0.0310435622454064,0.068319597202462,-3.78517605639711,"SPDYE6","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CD109",-1.77597724573102,3.20408747859159,-2.32256573425468,0.0229630230793222,0.0534165604152768,-3.785292857202,"CD109","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF646",-0.664646849954272,2.2010809054032,-2.38448498333699,0.019666635108289,0.0469574949928152,-3.78670181370938,"ZNF646","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.AOX1",-1.6720472602071,0.0183240526587322,-2.17842642586224,0.0325600283979255,0.0709893604467006,-3.78703396196895,"AOX1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RFX3",0.639581700028914,8.12281869127256,2.53882320488448,0.0132241787319467,0.0335903355247009,-3.78876501169392,"RFX3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TCAF2",-1.43547532016135,1.51579613793246,-2.29309860093536,0.0246868346959532,0.0565287628289116,-3.78914336825416,"TCAF2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PLAUR",-1.41421485188004,4.11325371906528,-2.35165849138843,0.0213569232998324,0.0503413192067478,-3.789262498349,"PLAUR","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.VKORC1L1",0.516453189019404,5.73047385985052,2.49163040050748,0.014956191648227,0.0372349272980851,-3.7892645909056,"VKORC1L1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CNTN2",-1.43684413543683,0.563919142434989,-2.29035354693751,0.0248536915763907,0.0568591206408642,-3.78948415968746,"CNTN2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LENG9",2.02273696015106,2.00690629077834,2.2397034326521,0.0281211298308367,0.0630425887932568,-3.79135297349869,"LENG9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF519",0.838453601245836,3.914418897926,2.43383562529127,0.01735344375105,0.0422841888300425,-3.79170339571788,"ZNF519","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PLD4",-1.54660972750055,-0.632373280963913,-2.11593400533766,0.0377150541188777,0.0798199989323387,-3.79331805993968,"PLD4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TUG1",0.38820646046395,6.18083212521577,2.506436804349,0.0143920038051522,0.0360035808808346,-3.79418192457247,"TUG1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RAMP1",-1.89898517866034,5.5443773777125,-2.53155309875246,0.0134847600101349,0.0341440765776039,-3.79424755954488,"RAMP1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ASPN",1.62408207968958,2.51313233776215,2.30499602930412,0.0239768495646548,0.0552275292578295,-3.79454446700825,"ASPN","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MEG9",2.32148811032718,4.03302186375845,2.44953298303248,0.0166772569696332,0.0409476189955568,-3.79522597757857,"MEG9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.AKAP9",0.444978342418837,8.40781843555249,2.55102599925654,0.0128068121841174,0.0326854955138248,-3.79742686197222,"AKAP9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LY6E",-1.68519693567198,3.33385334103043,-2.39672338098146,0.0190759369232823,0.0457719743231001,-3.79785218912458,"LY6E","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SHISA8",2.08886724420245,-0.3159694826369,2.17761042536156,0.0326269424259688,0.0710772755538832,-3.79940468077518,"SHISA8","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CEP170",0.51465195618959,7.64106120598955,2.52485614897023,0.0137169164706204,0.0345695973240937,-3.79976589897335,"CEP170","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GCC2-AS1",0.771750946889499,3.09578944355374,2.39378889287474,0.0192105779123634,0.0460315995403105,-3.7998958369376,"GCC2-AS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.NPTX1",2.74155800878375,0.807435032766422,2.18347144541955,0.032181054872647,0.070325624478473,-3.80059672887904,"NPTX1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.AIMP2",-0.611416749814595,3.85406161700934,-2.45117261866018,0.0166005288606419,0.0408016968633702,-3.80213033988512,"AIMP2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.VAMP4",-0.3966961549254,4.95580676651599,-2.48248102890932,0.0153146835224558,0.03803885617673,-3.80496773488547,"VAMP4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RCSD1",-1.89088110017393,4.06395674791947,-2.25706812654985,0.0269623673787872,0.060853144950885,-3.80603042863206,"RCSD1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ANKRD23",0.845120214937603,3.30719274888866,2.41340118234053,0.0182799985624494,0.0441929603721554,-3.80637631059935,"ANKRD23","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RHEB",-0.642786768404509,6.97295461587221,-2.5258300484763,0.0136820294543826,0.0345182300439498,-3.80657026892944,"RHEB","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MARCKS",-1.47051995353077,4.71363124373702,-2.46947642027946,0.0158441479339097,0.0391719507575217,-3.80677632661605,"MARCKS","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PTCH1",0.912785987220951,3.65908380284955,2.42115075157093,0.0179235318602848,0.0434685625246102,-3.80809145219598,"PTCH1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PCDH12",1.14274659226887,1.98302484949085,2.24022388772126,0.0280788556684114,0.0629918432242245,-3.80830306718559,"PCDH12","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CXCL1",-2.83350519528429,-0.327458395284993,-2.10467668304291,0.0387246040624844,0.0815581352533322,-3.80890567161365,"CXCL1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.QSOX2",0.838236773360052,3.79172259429183,2.42754911235962,0.0176339148161975,0.04285041300336,-3.80937967217069,"QSOX2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GSTM1",-2.14765125223355,-0.60920425829789,-2.13907586388997,0.035732153981305,0.0764559259574986,-3.81147154775436,"GSTM1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TDP1",0.639629631898405,4.4558607444692,2.43970740178312,0.0170950882004324,0.0417790431061502,-3.8116780261237,"TDP1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.UBXN2B",0.647968555804005,5.09813096173363,2.46718017892624,0.0159314785376164,0.0393757208793791,-3.81179807654593,"UBXN2B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ATP11B",0.537434616383522,6.90996606066312,2.49787503007153,0.0147158633812568,0.0367501337833894,-3.81206923185602,"ATP11B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
